date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:27	40363/40363	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:20:25%20GMT	http://obf.edu.pl/en/filozoficzna-gra-terenowa-2/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/filozoficzna-gra-terenowa-2/index62e6.html	(from http://obf.edu.pl/en/filozoficzna-gra-terenowa-2/?share=email)
15:20:27	595/595	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:26%20GMT	http://obf.edu.pl/festiwal-nauki-i-obf/feed/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/festiwal-nauki-i-obf/feed/index.html	(from http://obf.edu.pl/festiwal-nauki-i-obf/?shared=email%26msg=fail)
15:20:27	41069/41069	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:20:26%20GMT	http://obf.edu.pl/en/kawiarnia-filozoficzna-wolno-w-cieniu-idei-filozoficznych/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/kawiarnia-filozoficzna-wolno-w-cieniu-idei-filozoficznych/indexfb4f.html	(from http://obf.edu.pl/en/kawiarnia-filozoficzna-wolno-w-cieniu-idei-filozoficznych/?shared=email%26msg=fail)
15:20:27	10604/10604	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:20:26%20GMT	http://obf.edu.pl/wp-json/wp/v2/posts/286	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/wp-json/wp/v2/posts/286.json	(from http://obf.edu.pl/festiwal-nauki-i-obf/?shared=email%26msg=fail)
15:20:28	2543/2543	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:20:27%20GMT	http://obf.edu.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Ffestiwal-nauki-i-obf%2F	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/wp-json/oembed/1.0/embed92e0.json	(from http://obf.edu.pl/festiwal-nauki-i-obf/?shared=email%26msg=fail)
15:20:29	613/613	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:28%20GMT	http://obf.edu.pl/festiwal-nauki-i-obf/?share=email	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/festiwal-nauki-i-obf/index3081.html	(from http://obf.edu.pl/festiwal-nauki-i-obf/?shared=email%26msg=fail)
15:20:29	667/667	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:28%20GMT	http://obf.edu.pl/festiwal-nauki-i-obf/?share=facebook	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/festiwal-nauki-i-obf/index5a58.html	(from http://obf.edu.pl/festiwal-nauki-i-obf/?shared=email%26msg=fail)
15:20:29	2672/2672	---MCZ	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2013:20:27%20GMT	http://obf.edu.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Ffestiwal-nauki-i-obf%2F&format=xml	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/wp-json/oembed/1.0/embedebab	(from http://obf.edu.pl/festiwal-nauki-i-obf/?shared=email%26msg=fail)
15:20:29	613/613	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:28%20GMT	http://obf.edu.pl/pl/festiwal-nauki-i-obf/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/festiwal-nauki-i-obf/indexfb4f.html	(from http://obf.edu.pl/en/festiwal-nauki-i-obf/?shared=email%26msg%3Dfail)
15:20:30	670/670	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:29%20GMT	http://obf.edu.pl/festiwal-nauki-i-obf/?share=twitter	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/festiwal-nauki-i-obf/index9a7b.html	(from http://obf.edu.pl/festiwal-nauki-i-obf/?shared=email%26msg=fail)
15:20:30	16793/16793	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Aug%202024%2013:20:28%20GMT	http://obf.edu.pl/festiwal-nauki-i-obf/content/view/121/30/lang,pl/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/festiwal-nauki-i-obf/content/view/121/30/lang,pl/index.html	(from http://obf.edu.pl/festiwal-nauki-i-obf/?shared=email%26msg=fail)
15:20:30	9172/9172	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:20:29%20GMT	http://obf.edu.pl/en/wp-json/wp/v2/posts/266	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/wp/v2/posts/266.json	(from http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/)
15:20:30	959/959	---MC-	200	added ('OK')	application/rss+xml	etag:%227a2126370981bf388794b3710a721d17%22	http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/feed/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/feed/index.html	(from http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/)
15:20:31	40883/40883	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:20:29%20GMT	http://obf.edu.pl/festiwal-nauki-i-obf/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/festiwal-nauki-i-obf/indexfb4f.html	(from http://obf.edu.pl/festiwal-nauki-i-obf/?shared=email%26msg=fail)
15:20:31	2596/2596	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:20:30%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fen%2Fandrzej-zabudowski-polemiki-filozoficzne-prace-zebrane%2F	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embed5664.json	(from http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/)
15:20:32	621/621	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:31%20GMT	http://obf.edu.pl/pl/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/index.html	(from http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/)
15:20:32	624/624	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:31%20GMT	http://obf.edu.pl/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/index.html	(from http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/)
15:20:32	650/650	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:31%20GMT	http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/?share=email	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/index3081.html	(from http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/)
15:20:32	643/643	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:20:30%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fen%2Fandrzej-zabudowski-polemiki-filozoficzne-prace-zebrane%2F&format=xml	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embed6d23.json	(from http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/)
15:20:33	754/754	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:32%20GMT	http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/?share=twitter	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/index9a7b.html	(from http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/)
15:20:33	751/751	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:32%20GMT	http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/?share=facebook	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/index5a58.html	(from http://obf.edu.pl/en/andrzej-zabudowski-polemiki-filozoficzne-prace-zebrane/)
15:20:33	613/613	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:32%20GMT	http://obf.edu.pl/pl/obf-na-festiwalu-nauki/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/obf-na-festiwalu-nauki/index62e6.html	(from http://obf.edu.pl/en/obf-na-festiwalu-nauki/?shared=email%26msg=fail)
15:20:35	42550/42550	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:20:32%20GMT	http://obf.edu.pl/en/problem-ochrony-danych-osobowych-z-punktu-widzenia-filozofii-jzyka/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/problem-ochrony-danych-osobowych-z-punktu-widzenia-filozofii-jzyka/index62e6.html	(from http://obf.edu.pl/en/problem-ochrony-danych-osobowych-z-punktu-widzenia-filozofii-jzyka/?share=email)
15:20:35	9086/9086	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:20:33%20GMT	http://obf.edu.pl/wp-json/wp/v2/posts/245	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/wp-json/wp/v2/posts/245.json	(from http://obf.edu.pl/analityczna-metafizyka-umysu/)
15:20:36	42238/42238	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:20:32%20GMT	http://obf.edu.pl/obf-na-festiwalu-nauki/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/obf-na-festiwalu-nauki/index62e6.html	(from http://obf.edu.pl/en/obf-na-festiwalu-nauki/?shared=email%26msg=fail)
15:20:36	42400/42400	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:20:32%20GMT	http://obf.edu.pl/en/obf-na-festiwalu-nauki/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/obf-na-festiwalu-nauki/indexfb4f.html	(from http://obf.edu.pl/en/obf-na-festiwalu-nauki/?shared=email%26msg=fail)
15:20:36	875/875	---MC-	200	added ('OK')	application/rss+xml	etag:%227a2126370981bf388794b3710a721d17%22	http://obf.edu.pl/analityczna-metafizyka-umysu/feed/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/analityczna-metafizyka-umysu/feed/index.html	(from http://obf.edu.pl/analityczna-metafizyka-umysu/)
15:20:36	2595/2595	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:20:35%20GMT	http://obf.edu.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fanalityczna-metafizyka-umysu%2F	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/wp-json/oembed/1.0/embed331d.json	(from http://obf.edu.pl/analityczna-metafizyka-umysu/)
15:20:37	621/621	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:36%20GMT	http://obf.edu.pl/analityczna-metafizyka-umysu/?share=email	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/analityczna-metafizyka-umysu/index3081.html	(from http://obf.edu.pl/analityczna-metafizyka-umysu/)
15:20:38	2727/2727	---MCZ	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2013:20:36%20GMT	http://obf.edu.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fanalityczna-metafizyka-umysu%2F&format=xml	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/wp-json/oembed/1.0/embeded9d	(from http://obf.edu.pl/analityczna-metafizyka-umysu/)
15:20:38	687/687	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:36%20GMT	http://obf.edu.pl/analityczna-metafizyka-umysu/?share=facebook	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/analityczna-metafizyka-umysu/index5a58.html	(from http://obf.edu.pl/analityczna-metafizyka-umysu/)
15:20:38	690/690	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:37%20GMT	http://obf.edu.pl/analityczna-metafizyka-umysu/?share=twitter	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/analityczna-metafizyka-umysu/index9a7b.html	(from http://obf.edu.pl/analityczna-metafizyka-umysu/)
15:20:38	35675/35675	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:20:36%20GMT	http://obf.edu.pl/zlot-filozoficzny-za-nami/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/zlot-filozoficzny-za-nami/index.html	(from http://obf.edu.pl/analityczna-metafizyka-umysu/)
15:20:39	869/869	---MC-	200	added ('OK')	application/rss+xml	etag:%227a2126370981bf388794b3710a721d17%22	http://obf.edu.pl/en/zlot-filozoficzny-za-nami/feed/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/zlot-filozoficzny-za-nami/feed/index.html	(from http://obf.edu.pl/en/zlot-filozoficzny-za-nami/)
15:20:39	7673/7673	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:20:38%20GMT	http://obf.edu.pl/en/wp-json/wp/v2/posts/247	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/wp/v2/posts/247.json	(from http://obf.edu.pl/en/zlot-filozoficzny-za-nami/)
15:20:39	2415/2415	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:20:39%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fen%2Fzlot-filozoficzny-za-nami%2F	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embede522.json	(from http://obf.edu.pl/en/zlot-filozoficzny-za-nami/)
15:20:40	592/592	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:39%20GMT	http://obf.edu.pl/pl/zlot-filozoficzny-za-nami/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/zlot-filozoficzny-za-nami/index.html	(from http://obf.edu.pl/en/zlot-filozoficzny-za-nami/)
15:20:40	621/621	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:39%20GMT	http://obf.edu.pl/en/zlot-filozoficzny-za-nami/?share=email	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/zlot-filozoficzny-za-nami/index3081.html	(from http://obf.edu.pl/en/zlot-filozoficzny-za-nami/)
15:20:40	2499/2499	---MCZ	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2013:20:39%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fen%2Fzlot-filozoficzny-za-nami%2F&format=xml	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embed3b38	(from http://obf.edu.pl/en/zlot-filozoficzny-za-nami/)
15:20:41	688/688	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:40%20GMT	http://obf.edu.pl/en/zlot-filozoficzny-za-nami/?share=twitter	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/zlot-filozoficzny-za-nami/index9a7b.html	(from http://obf.edu.pl/en/zlot-filozoficzny-za-nami/)
15:20:41	685/685	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:40%20GMT	http://obf.edu.pl/en/zlot-filozoficzny-za-nami/?share=facebook	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/zlot-filozoficzny-za-nami/index5a58.html	(from http://obf.edu.pl/en/zlot-filozoficzny-za-nami/)
15:20:41	611/611	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:40%20GMT	http://obf.edu.pl/pl/obf-i-festiwal-nauki/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/obf-i-festiwal-nauki/index62e6.html	(from http://obf.edu.pl/en/obf-i-festiwal-nauki/?shared=email%26msg=fail)
15:20:41	614/614	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:40%20GMT	http://obf.edu.pl/obf-i-festiwal-nauki/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/obf-i-festiwal-nauki/index62e6.html	(from http://obf.edu.pl/en/obf-i-festiwal-nauki/?shared=email%26msg=fail)
15:20:42	592/592	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:41%20GMT	http://obf.edu.pl/wp-json/wp/v2/posts/238	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/wp-json/wp/v2/posts/238	(from http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/)
15:20:42	39172/39172	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:20:39%20GMT	http://obf.edu.pl/en/czy-logika-przydaje-si-do-czego-w-praktyce/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/czy-logika-przydaje-si-do-czego-w-praktyce/index.html	(from http://obf.edu.pl/en/zlot-filozoficzny-za-nami/)
15:20:42	605/605	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:41%20GMT	http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/feed/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/feed/index.html	(from http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/)
15:20:42	38605/38605	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:20:40%20GMT	http://obf.edu.pl/en/analityczna-metafizyka-umysu/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/analityczna-metafizyka-umysu/index62e6.html	(from http://obf.edu.pl/en/analityczna-metafizyka-umysu/?share=email)
15:20:43	657/657	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:42%20GMT	http://obf.edu.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fczy-moemy-by-mzgami-w-naczyniu%2F	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/wp-json/oembed/1.0/embedd8e1	(from http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/)
15:20:43	38522/38522	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:20:41%20GMT	http://obf.edu.pl/en/obf-i-festiwal-nauki/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/obf-i-festiwal-nauki/indexfb4f.html	(from http://obf.edu.pl/en/obf-i-festiwal-nauki/?shared=email%26msg=fail)
15:20:43	73/73	---MCZ	404	error ('Not%20Found')	application/json	date:Fri,%2002%20Aug%202024%2013:20:43%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fczy-moemy-by-mzgami-w-naczyniu%2F	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embedd8e1	(from http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/)
15:20:44	672/672	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:43%20GMT	http://obf.edu.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fczy-moemy-by-mzgami-w-naczyniu%2F&format=xml	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/wp-json/oembed/1.0/embedd62f	(from http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/)
15:20:44	132/132	---MCZ	404	error ('Not%20Found')	text/xml	date:Fri,%2002%20Aug%202024%2013:20:43%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fczy-moemy-by-mzgami-w-naczyniu%2F&format=xml	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embedd62f	(from http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/)
15:20:44	617/617	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:44%20GMT	http://obf.edu.pl/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/index.html	(from http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/)
15:20:45	3050/3050	---M--	200	added ('OK')	image/png	etag:%22a0352198027a0472%22	https://i0.wp.com/obf.edu.pl/wp-content/uploads/2008/03/festiwal_nauki.png?resize=70%2C93	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/i0.wp.com/obf.edu.pl/wp-content/uploads/2008/03/festiwal_naukicf52.png	(from http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/)
15:20:45	612/612	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:44%20GMT	http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/?share=email	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/index3081.html	(from http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/)
15:20:46	615/615	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:45%20GMT	http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/?share=facebook	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/index5a58.html	(from http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/)
15:20:46	614/614	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:45%20GMT	http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/?share=twitter	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/index9a7b.html	(from http://obf.edu.pl/czy-moemy-by-mzgami-w-naczyniu/)
15:20:46	9747/9747	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:20:45%20GMT	http://obf.edu.pl/en/wp-json/wp/v2/posts/237	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/wp/v2/posts/237.json	(from http://obf.edu.pl/en/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/)
15:20:46	953/953	---MC-	200	added ('OK')	application/rss+xml	etag:%227a2126370981bf388794b3710a721d17%22	http://obf.edu.pl/en/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/feed/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/feed/index.html	(from http://obf.edu.pl/en/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/)
15:20:47	2771/2771	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:20:45%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fen%2Fczego-dotyczy-redniowieczny-qspr-o-uniwersaliaq%2F	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embedd1ca.json	(from http://obf.edu.pl/en/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/)
15:20:47	614/614	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:46%20GMT	http://obf.edu.pl/pl/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/index.html	(from http://obf.edu.pl/en/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/)
15:20:47	643/643	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:20:47%20GMT	http://obf.edu.pl/en/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/?share=email	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/index3081.html	(from http://obf.edu.pl/en/czego-dotyczy-redniowieczny-qspr-o-uniwersaliaq/)
